'3-4', 'Fri Nov 03 14.47.22 2017', 'IMD3', 'N5181A N9030A BAL0026 BAL006', 'Temp', 'Temp', 'INB: 0-VIN OUTB 0-VOP'
Temp = 25
Test 0
Frequency:,100000000.0, 250000000.0, 500000000.0, 1000000000.0, 1500000000.0, 2000000000.0, 2500000000.0, 3000000000.0, 3500000000.0, 4000000000.0
Supply Current:,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Low left:,-94.249, -94.054, -92.506, -87.383, -81.605, -75.151, -71.336, -65.158, -62.271, -58.837
Low right:,-94.688, -94.379, -92.666, -86.329, -81.905, -75.32, -70.496, -66.022, -62.935, -58.28
High left:,-7.952, -7.971, -8.005, -7.991, -8.012, -7.998, -8.0, -7.981, -7.997, -7.989
High right:,-7.972, -7.993, -8.001, -8.004, -8.002, -8.003, -7.996, -7.996, -7.991, -7.978
Left dBc:,86.277, 86.061, 84.505, 79.37899999999999, 73.60300000000001, 67.148, 63.339999999999996, 57.162, 54.28, 50.859
Right dBc:,86.736, 86.408, 84.661, 78.338, 73.893, 67.32199999999999, 62.495999999999995, 58.041000000000004, 54.938, 50.291000000000004
